Date,Closing_Price,Stock
2023-10-17 00:00:00-04:00,105.70772552490234,ZBH
2023-10-18 00:00:00-04:00,105.31103515625,ZBH
2023-10-19 00:00:00-04:00,103.94245910644531,ZBH
2023-10-20 00:00:00-04:00,103.69452667236328,ZBH
2023-10-23 00:00:00-04:00,104.28956604003906,ZBH
2023-10-24 00:00:00-04:00,103.97220611572266,ZBH
2023-10-25 00:00:00-04:00,102.78214263916016,ZBH
2023-10-26 00:00:00-04:00,102.26644897460938,ZBH
2023-10-27 00:00:00-04:00,102.33587646484375,ZBH
2023-10-30 00:00:00-04:00,102.55404663085938,ZBH
2023-10-31 00:00:00-04:00,103.54576110839844,ZBH
2023-11-01 00:00:00-04:00,104.20030212402344,ZBH
2023-11-02 00:00:00-04:00,109.28784942626953,ZBH
2023-11-03 00:00:00-04:00,107.849853515625,ZBH
2023-11-06 00:00:00-05:00,108.39529418945312,ZBH
2023-11-07 00:00:00-05:00,105.05318450927734,ZBH
2023-11-08 00:00:00-05:00,103.9920425415039,ZBH
2023-11-09 00:00:00-05:00,103.25817108154297,ZBH
2023-11-10 00:00:00-05:00,104.54740905761719,ZBH
2023-11-13 00:00:00-05:00,104.944091796875,ZBH
2023-11-14 00:00:00-05:00,107.17547607421875,ZBH
2023-11-15 00:00:00-05:00,109.58535766601562,ZBH
2023-11-16 00:00:00-05:00,110.62667083740234,ZBH
2023-11-17 00:00:00-05:00,110.74567413330078,ZBH
2023-11-20 00:00:00-05:00,111.56880187988281,ZBH
2023-11-21 00:00:00-05:00,111.96549987792969,ZBH
2023-11-22 00:00:00-05:00,112.88780212402344,ZBH
2023-11-24 00:00:00-05:00,112.4911117553711,ZBH
2023-11-27 00:00:00-05:00,112.89771270751953,ZBH
2023-11-28 00:00:00-05:00,112.15391540527344,ZBH
2023-11-29 00:00:00-05:00,112.97705841064453,ZBH
2023-11-30 00:00:00-05:00,115.3472671508789,ZBH
2023-12-01 00:00:00-05:00,116.9935302734375,ZBH
2023-12-04 00:00:00-05:00,115.92247009277344,ZBH
2023-12-05 00:00:00-05:00,114.861328125,ZBH
2023-12-06 00:00:00-05:00,115.16875457763672,ZBH
2023-12-07 00:00:00-05:00,116.31916046142578,ZBH
2023-12-08 00:00:00-05:00,116.3290786743164,ZBH
2023-12-11 00:00:00-05:00,117.00345611572266,ZBH
2023-12-12 00:00:00-05:00,116.47783660888672,ZBH
2023-12-13 00:00:00-05:00,116.92410278320312,ZBH
2023-12-14 00:00:00-05:00,117.54889678955078,ZBH
2023-12-15 00:00:00-05:00,117.70757293701172,ZBH
2023-12-18 00:00:00-05:00,117.81666564941406,ZBH
2023-12-19 00:00:00-05:00,118.97697448730469,ZBH
2023-12-20 00:00:00-05:00,119.00672149658203,ZBH
2023-12-21 00:00:00-05:00,118.65962982177734,ZBH
2023-12-22 00:00:00-05:00,119.56208038330078,ZBH
2023-12-26 00:00:00-05:00,120.65516662597656,ZBH
2023-12-27 00:00:00-05:00,120.36698913574219,ZBH
2023-12-28 00:00:00-05:00,120.86383819580078,ZBH
2023-12-29 00:00:00-05:00,120.93340301513672,ZBH
2024-01-02 00:00:00-05:00,120.62535858154297,ZBH
2024-01-03 00:00:00-05:00,119.71115112304688,ZBH
2024-01-04 00:00:00-05:00,119.4428482055664,ZBH
2024-01-05 00:00:00-05:00,119.2242431640625,ZBH
2024-01-08 00:00:00-05:00,121.20169830322266,ZBH
2024-01-09 00:00:00-05:00,121.10233306884766,ZBH
2024-01-10 00:00:00-05:00,122.45376586914062,ZBH
2024-01-11 00:00:00-05:00,121.60911560058594,ZBH
2024-01-12 00:00:00-05:00,122.29476928710938,ZBH
2024-01-16 00:00:00-05:00,121.86748504638672,ZBH
2024-01-17 00:00:00-05:00,121.46006774902344,ZBH
2024-01-18 00:00:00-05:00,123.04998779296875,ZBH
2024-01-19 00:00:00-05:00,122.58293914794922,ZBH
2024-01-22 00:00:00-05:00,121.81778717041016,ZBH
2024-01-23 00:00:00-05:00,120.31730651855469,ZBH
2024-01-24 00:00:00-05:00,119.76083374023438,ZBH
2024-01-25 00:00:00-05:00,121.19176483154297,ZBH
2024-01-26 00:00:00-05:00,120.92346954345703,ZBH
2024-01-29 00:00:00-05:00,122.14572143554688,ZBH
2024-01-30 00:00:00-05:00,121.59918212890625,ZBH
2024-01-31 00:00:00-05:00,124.80883026123047,ZBH
2024-02-01 00:00:00-05:00,126.44844055175781,ZBH
2024-02-02 00:00:00-05:00,125.52429962158203,ZBH
2024-02-05 00:00:00-05:00,124.57034301757812,ZBH
2024-02-06 00:00:00-05:00,126.79623413085938,ZBH
2024-02-07 00:00:00-05:00,126.74655151367188,ZBH
2024-02-08 00:00:00-05:00,122.26496124267578,ZBH
2024-02-09 00:00:00-05:00,122.02648162841797,ZBH
2024-02-12 00:00:00-05:00,125.05726623535156,ZBH
2024-02-13 00:00:00-05:00,122.38420867919922,ZBH
2024-02-14 00:00:00-05:00,121.072509765625,ZBH
2024-02-15 00:00:00-05:00,123.61639404296875,ZBH
2024-02-16 00:00:00-05:00,123.9244384765625,ZBH
2024-02-20 00:00:00-05:00,124.19274139404297,ZBH
2024-02-21 00:00:00-05:00,127.54151153564453,ZBH
2024-02-22 00:00:00-05:00,127.73030853271484,ZBH
2024-02-23 00:00:00-05:00,128.36627197265625,ZBH
2024-02-26 00:00:00-05:00,126.08077239990234,ZBH
2024-02-27 00:00:00-05:00,125.57398986816406,ZBH
2024-02-28 00:00:00-05:00,123.34809875488281,ZBH
2024-02-29 00:00:00-05:00,123.57664489746094,ZBH
2024-03-01 00:00:00-05:00,123.22885131835938,ZBH
2024-03-04 00:00:00-05:00,124.71940612792969,ZBH
2024-03-05 00:00:00-05:00,123.9939956665039,ZBH
2024-03-06 00:00:00-05:00,125.03738403320312,ZBH
2024-03-07 00:00:00-05:00,126.55774688720703,ZBH
2024-03-08 00:00:00-05:00,125.941650390625,ZBH
2024-03-11 00:00:00-04:00,127.23345947265625,ZBH
2024-03-12 00:00:00-04:00,127.40239715576172,ZBH
2024-03-13 00:00:00-04:00,125.79259490966797,ZBH
2024-03-14 00:00:00-04:00,124.9380111694336,ZBH
2024-03-15 00:00:00-04:00,124.38153839111328,ZBH
2024-03-18 00:00:00-04:00,125.16657257080078,ZBH
2024-03-19 00:00:00-04:00,125.86216735839844,ZBH
2024-03-20 00:00:00-04:00,125.73297882080078,ZBH
2024-03-21 00:00:00-04:00,126.26957702636719,ZBH
2024-03-22 00:00:00-04:00,126.39875793457031,ZBH
2024-03-25 00:00:00-04:00,127.10428619384766,ZBH
2024-03-26 00:00:00-04:00,127.06454467773438,ZBH
2024-03-27 00:00:00-04:00,132.0224609375,ZBH
2024-03-28 00:00:00-04:00,131.395263671875,ZBH
2024-04-01 00:00:00-04:00,129.17514038085938,ZBH
2024-04-02 00:00:00-04:00,127.90081024169922,ZBH
2024-04-03 00:00:00-04:00,129.43397521972656,ZBH
2024-04-04 00:00:00-04:00,126.99484252929688,ZBH
2024-04-05 00:00:00-04:00,126.765869140625,ZBH
2024-04-08 00:00:00-04:00,126.12870025634766,ZBH
2024-04-09 00:00:00-04:00,128.82669067382812,ZBH
2024-04-10 00:00:00-04:00,127.15413665771484,ZBH
2024-04-11 00:00:00-04:00,126.95502471923828,ZBH
2024-04-12 00:00:00-04:00,123.9284896850586,ZBH
2024-04-15 00:00:00-04:00,123.45062255859375,ZBH
2024-04-16 00:00:00-04:00,121.52916717529297,ZBH
2024-04-17 00:00:00-04:00,120.76258850097656,ZBH
2024-04-18 00:00:00-04:00,118.80130767822266,ZBH
2024-04-19 00:00:00-04:00,118.90086364746094,ZBH
2024-04-22 00:00:00-04:00,120.24488830566406,ZBH
2024-04-23 00:00:00-04:00,120.98160552978516,ZBH
2024-04-24 00:00:00-04:00,120.63314819335938,ZBH
2024-04-25 00:00:00-04:00,119.21944427490234,ZBH
2024-04-26 00:00:00-04:00,118.82121276855469,ZBH
2024-04-29 00:00:00-04:00,121.17076110839844,ZBH
2024-04-30 00:00:00-04:00,119.74710083007812,ZBH
2024-05-01 00:00:00-04:00,119.03028106689453,ZBH
2024-05-02 00:00:00-04:00,117.9351577758789,ZBH
2024-05-03 00:00:00-04:00,121.12098693847656,ZBH
2024-05-06 00:00:00-04:00,120.0258560180664,ZBH
2024-05-07 00:00:00-04:00,120.89200592041016,ZBH
2024-05-08 00:00:00-04:00,120.31456756591797,ZBH
2024-05-09 00:00:00-04:00,120.90196228027344,ZBH
2024-05-10 00:00:00-04:00,120.77253723144531,ZBH
2024-05-13 00:00:00-04:00,119.0601577758789,ZBH
2024-05-14 00:00:00-04:00,119.43846893310547,ZBH
2024-05-15 00:00:00-04:00,120.44400787353516,ZBH
2024-05-16 00:00:00-04:00,120.6928939819336,ZBH
2024-05-17 00:00:00-04:00,119.64754486083984,ZBH
2024-05-20 00:00:00-04:00,118.52255249023438,ZBH
2024-05-21 00:00:00-04:00,118.47277069091797,ZBH
2024-05-22 00:00:00-04:00,118.80130767822266,ZBH
2024-05-23 00:00:00-04:00,115.33672332763672,ZBH
2024-05-24 00:00:00-04:00,115.89424896240234,ZBH
2024-05-28 00:00:00-04:00,115.8145980834961,ZBH
2024-05-29 00:00:00-04:00,114.62986755371094,ZBH
2024-05-30 00:00:00-04:00,113.93297576904297,ZBH
2024-05-31 00:00:00-04:00,114.63982391357422,ZBH
2024-06-03 00:00:00-04:00,112.61882019042969,ZBH
2024-06-04 00:00:00-04:00,112.9374008178711,ZBH
2024-06-05 00:00:00-04:00,112.14094543457031,ZBH
2024-06-06 00:00:00-04:00,112.86772155761719,ZBH
2024-06-07 00:00:00-04:00,112.83783721923828,ZBH
2024-06-10 00:00:00-04:00,112.3798828125,ZBH
2024-06-11 00:00:00-04:00,108.74605560302734,ZBH
2024-06-12 00:00:00-04:00,106.97393798828125,ZBH
2024-06-13 00:00:00-04:00,106.4960708618164,ZBH
2024-06-14 00:00:00-04:00,106.71509552001953,ZBH
2024-06-17 00:00:00-04:00,106.5558090209961,ZBH
2024-06-18 00:00:00-04:00,106.2173080444336,ZBH
2024-06-20 00:00:00-04:00,105.77925872802734,ZBH
2024-06-21 00:00:00-04:00,107.38212585449219,ZBH
2024-06-24 00:00:00-04:00,107.9794692993164,ZBH
2024-06-25 00:00:00-04:00,107.74053192138672,ZBH
2024-06-26 00:00:00-04:00,107.87024688720703,ZBH
2024-06-27 00:00:00-04:00,108.13964080810547,ZBH
2024-06-28 00:00:00-04:00,108.28931427001953,ZBH
2024-07-01 00:00:00-04:00,105.72501373291016,ZBH
2024-07-02 00:00:00-04:00,106.03431701660156,ZBH
2024-07-03 00:00:00-04:00,106.34363555908203,ZBH
2024-07-05 00:00:00-04:00,107.77046966552734,ZBH
2024-07-08 00:00:00-04:00,106.15406036376953,ZBH
2024-07-09 00:00:00-04:00,105.52545928955078,ZBH
2024-07-10 00:00:00-04:00,106.66292572021484,ZBH
2024-07-11 00:00:00-04:00,107.95006561279297,ZBH
2024-07-12 00:00:00-04:00,108.44895935058594,ZBH
2024-07-15 00:00:00-04:00,106.29374694824219,ZBH
2024-07-16 00:00:00-04:00,107.22168731689453,ZBH
2024-07-17 00:00:00-04:00,110.80372619628906,ZBH
2024-07-18 00:00:00-04:00,111.1429672241211,ZBH
2024-07-19 00:00:00-04:00,110.25494384765625,ZBH
2024-07-22 00:00:00-04:00,110.08531951904297,ZBH
2024-07-23 00:00:00-04:00,109.75605010986328,ZBH
2024-07-24 00:00:00-04:00,110.3048324584961,ZBH
2024-07-25 00:00:00-04:00,110.3946304321289,ZBH
2024-07-26 00:00:00-04:00,111.0431900024414,ZBH
2024-07-29 00:00:00-04:00,110.54430389404297,ZBH
2024-07-30 00:00:00-04:00,111.12301635742188,ZBH
2024-07-31 00:00:00-04:00,111.10305786132812,ZBH
2024-08-01 00:00:00-04:00,110.87357330322266,ZBH
2024-08-02 00:00:00-04:00,110.1152572631836,ZBH
2024-08-05 00:00:00-04:00,106.80261993408203,ZBH
2024-08-06 00:00:00-04:00,109.3270034790039,ZBH
2024-08-07 00:00:00-04:00,105.5753402709961,ZBH
2024-08-08 00:00:00-04:00,108.45893096923828,ZBH
2024-08-09 00:00:00-04:00,107.8403091430664,ZBH
2024-08-12 00:00:00-04:00,106.76270294189453,ZBH
2024-08-13 00:00:00-04:00,109.06758117675781,ZBH
2024-08-14 00:00:00-04:00,108.38908386230469,ZBH
2024-08-15 00:00:00-04:00,109.6562728881836,ZBH
2024-08-16 00:00:00-04:00,110.40460968017578,ZBH
2024-08-19 00:00:00-04:00,111.52212524414062,ZBH
2024-08-20 00:00:00-04:00,111.39241790771484,ZBH
2024-08-21 00:00:00-04:00,111.8813247680664,ZBH
2024-08-22 00:00:00-04:00,113.16846466064453,ZBH
2024-08-23 00:00:00-04:00,114.79485321044922,ZBH
2024-08-26 00:00:00-04:00,114.37577819824219,ZBH
2024-08-27 00:00:00-04:00,114.41569519042969,ZBH
2024-08-28 00:00:00-04:00,113.93675994873047,ZBH
2024-08-29 00:00:00-04:00,114.41569519042969,ZBH
2024-08-30 00:00:00-04:00,115.20394134521484,ZBH
2024-09-03 00:00:00-04:00,115.91236877441406,ZBH
2024-09-04 00:00:00-04:00,114.22611999511719,ZBH
2024-09-05 00:00:00-04:00,104.23831939697266,ZBH
2024-09-06 00:00:00-04:00,104.57756042480469,ZBH
2024-09-09 00:00:00-04:00,104.59751892089844,ZBH
2024-09-10 00:00:00-04:00,104.92678833007812,ZBH
2024-09-11 00:00:00-04:00,104.91680908203125,ZBH
2024-09-12 00:00:00-04:00,104.90682983398438,ZBH
2024-09-13 00:00:00-04:00,106.02434539794922,ZBH
2024-09-16 00:00:00-04:00,107.1917495727539,ZBH
2024-09-17 00:00:00-04:00,106.00438690185547,ZBH
2024-09-18 00:00:00-04:00,106.04430389404297,ZBH
2024-09-19 00:00:00-04:00,106.10416412353516,ZBH
2024-09-20 00:00:00-04:00,106.18399047851562,ZBH
2024-09-23 00:00:00-04:00,107.3314437866211,ZBH
2024-09-24 00:00:00-04:00,107.57090759277344,ZBH
2024-09-25 00:00:00-04:00,106.2638168334961,ZBH
2024-09-26 00:00:00-04:00,107.47113037109375,ZBH
2024-09-27 00:00:00-04:00,107.9800033569336,ZBH
2024-09-30 00:00:00-04:00,107.94999694824219,ZBH
2024-10-01 00:00:00-04:00,107.33999633789062,ZBH
2024-10-02 00:00:00-04:00,105.69000244140625,ZBH
2024-10-03 00:00:00-04:00,104.19000244140625,ZBH
2024-10-04 00:00:00-04:00,104.68000030517578,ZBH
2024-10-07 00:00:00-04:00,102.27999877929688,ZBH
2024-10-08 00:00:00-04:00,101.7699966430664,ZBH
2024-10-09 00:00:00-04:00,103.45999908447266,ZBH
2024-10-10 00:00:00-04:00,102.81999969482422,ZBH
2024-10-11 00:00:00-04:00,103.5,ZBH
2024-10-14 00:00:00-04:00,104.83000183105469,ZBH
2024-10-15 00:00:00-04:00,104.5999984741211,ZBH
