Date,Closing_Price,Stock
2023-10-17 00:00:00-04:00,91.96126556396484,XYL
2023-10-18 00:00:00-04:00,89.31177520751953,XYL
2023-10-19 00:00:00-04:00,91.11105346679688,XYL
2023-10-20 00:00:00-04:00,90.7650375366211,XYL
2023-10-23 00:00:00-04:00,88.62962341308594,XYL
2023-10-24 00:00:00-04:00,88.4220199584961,XYL
2023-10-25 00:00:00-04:00,86.7611312866211,XYL
2023-10-26 00:00:00-04:00,87.68055725097656,XYL
2023-10-27 00:00:00-04:00,87.16646575927734,XYL
2023-10-30 00:00:00-04:00,88.25393676757812,XYL
2023-10-31 00:00:00-04:00,92.47534942626953,XYL
2023-11-01 00:00:00-04:00,93.40465545654297,XYL
2023-11-02 00:00:00-04:00,93.23657989501953,XYL
2023-11-03 00:00:00-04:00,95.8267593383789,XYL
2023-11-06 00:00:00-05:00,95.0655288696289,XYL
2023-11-07 00:00:00-05:00,95.6685791015625,XYL
2023-11-08 00:00:00-05:00,95.7081298828125,XYL
2023-11-09 00:00:00-05:00,95.718017578125,XYL
2023-11-10 00:00:00-05:00,97.33935546875,XYL
2023-11-13 00:00:00-05:00,97.38878631591797,XYL
2023-11-14 00:00:00-05:00,100.04816436767578,XYL
2023-11-15 00:00:00-05:00,99.09908294677734,XYL
2023-11-16 00:00:00-05:00,100.10748291015625,XYL
2023-11-17 00:00:00-05:00,100.00862121582031,XYL
2023-11-20 00:00:00-05:00,99.39366912841797,XYL
2023-11-21 00:00:00-05:00,100.19705963134766,XYL
2023-11-22 00:00:00-05:00,101.38729095458984,XYL
2023-11-24 00:00:00-05:00,102.4188232421875,XYL
2023-11-27 00:00:00-05:00,102.3394775390625,XYL
2023-11-28 00:00:00-05:00,101.80386352539062,XYL
2023-11-29 00:00:00-05:00,102.65686798095703,XYL
2023-11-30 00:00:00-05:00,104.2735824584961,XYL
2023-12-01 00:00:00-05:00,105.33486938476562,XYL
2023-12-04 00:00:00-05:00,105.60267639160156,XYL
2023-12-05 00:00:00-05:00,104.92821502685547,XYL
2023-12-06 00:00:00-05:00,105.23567962646484,XYL
2023-12-07 00:00:00-05:00,105.17617797851562,XYL
2023-12-08 00:00:00-05:00,105.5134048461914,XYL
2023-12-11 00:00:00-05:00,106.8226547241211,XYL
2023-12-12 00:00:00-05:00,107.06070709228516,XYL
2023-12-13 00:00:00-05:00,108.29059600830078,XYL
2023-12-14 00:00:00-05:00,110.0263442993164,XYL
2023-12-15 00:00:00-05:00,109.81805419921875,XYL
2023-12-18 00:00:00-05:00,109.8081283569336,XYL
2023-12-19 00:00:00-05:00,110.67105102539062,XYL
2023-12-20 00:00:00-05:00,108.77660369873047,XYL
2023-12-21 00:00:00-05:00,110.7801513671875,XYL
2023-12-22 00:00:00-05:00,111.722412109375,XYL
2023-12-26 00:00:00-05:00,112.69442749023438,XYL
2023-12-27 00:00:00-05:00,113.44823455810547,XYL
2023-12-28 00:00:00-05:00,113.38872528076172,XYL
2023-12-29 00:00:00-05:00,113.42840576171875,XYL
2024-01-02 00:00:00-05:00,112.74401092529297,XYL
2024-01-03 00:00:00-05:00,110.65119934082031,XYL
2024-01-04 00:00:00-05:00,111.4149398803711,XYL
2024-01-05 00:00:00-05:00,111.23641204833984,XYL
2024-01-08 00:00:00-05:00,111.93069458007812,XYL
2024-01-09 00:00:00-05:00,111.19672393798828,XYL
2024-01-10 00:00:00-05:00,111.32566833496094,XYL
2024-01-11 00:00:00-05:00,110.76030731201172,XYL
2024-01-12 00:00:00-05:00,110.81982421875,XYL
