Date,Closing_Price,Stock
2023-10-17 00:00:00-04:00,57.36574935913086,TAP
2023-10-18 00:00:00-04:00,57.501548767089844,TAP
2023-10-19 00:00:00-04:00,56.589752197265625,TAP
2023-10-20 00:00:00-04:00,56.909847259521484,TAP
2023-10-23 00:00:00-04:00,55.89134979248047,TAP
2023-10-24 00:00:00-04:00,56.56064987182617,TAP
2023-10-25 00:00:00-04:00,55.949554443359375,TAP
2023-10-26 00:00:00-04:00,56.259952545166016,TAP
2023-10-27 00:00:00-04:00,55.04745101928711,TAP
2023-10-30 00:00:00-04:00,55.32875442504883,TAP
2023-10-31 00:00:00-04:00,56.03684997558594,TAP
2023-11-01 00:00:00-04:00,56.453948974609375,TAP
2023-11-02 00:00:00-04:00,56.095054626464844,TAP
2023-11-03 00:00:00-04:00,57.25904846191406,TAP
2023-11-06 00:00:00-05:00,57.617950439453125,TAP
2023-11-07 00:00:00-05:00,57.33665084838867,TAP
2023-11-08 00:00:00-05:00,57.220252990722656,TAP
2023-11-09 00:00:00-05:00,56.43455123901367,TAP
2023-11-10 00:00:00-05:00,57.20085144042969,TAP
2023-11-13 00:00:00-05:00,56.7546501159668,TAP
2023-11-14 00:00:00-05:00,57.94775390625,TAP
2023-11-15 00:00:00-05:00,57.92835235595703,TAP
2023-11-16 00:00:00-05:00,57.220252990722656,TAP
2023-11-17 00:00:00-05:00,57.59855270385742,TAP
2023-11-20 00:00:00-05:00,57.229949951171875,TAP
2023-11-21 00:00:00-05:00,57.821651458740234,TAP
2023-11-22 00:00:00-05:00,58.199951171875,TAP
2023-11-24 00:00:00-05:00,58.190250396728516,TAP
2023-11-27 00:00:00-05:00,58.4327507019043,TAP
2023-11-28 00:00:00-05:00,58.47154998779297,TAP
2023-11-29 00:00:00-05:00,58.29695129394531,TAP
2023-11-30 00:00:00-05:00,60.10377502441406,TAP
2023-12-01 00:00:00-05:00,60.48467254638672,TAP
2023-12-04 00:00:00-05:00,60.82650375366211,TAP
2023-12-05 00:00:00-05:00,60.592105865478516,TAP
2023-12-06 00:00:00-05:00,60.45537567138672,TAP
2023-12-07 00:00:00-05:00,60.68000411987305,TAP
2023-12-08 00:00:00-05:00,60.855804443359375,TAP
2023-12-11 00:00:00-05:00,61.402732849121094,TAP
2023-12-12 00:00:00-05:00,61.969200134277344,TAP
2023-12-13 00:00:00-05:00,62.740760803222656,TAP
2023-12-14 00:00:00-05:00,61.578529357910156,TAP
2023-12-15 00:00:00-05:00,60.357704162597656,TAP
2023-12-18 00:00:00-05:00,60.48467254638672,TAP
2023-12-19 00:00:00-05:00,60.875335693359375,TAP
2023-12-20 00:00:00-05:00,59.83030700683594,TAP
2023-12-21 00:00:00-05:00,59.61544418334961,TAP
2023-12-22 00:00:00-05:00,59.927978515625,TAP
2023-12-26 00:00:00-05:00,59.73264694213867,TAP
2023-12-27 00:00:00-05:00,59.69357681274414,TAP
2023-12-28 00:00:00-05:00,59.82054138183594,TAP
2023-12-29 00:00:00-05:00,59.781471252441406,TAP
2024-01-02 00:00:00-05:00,60.621402740478516,TAP
2024-01-03 00:00:00-05:00,60.592105865478516,TAP
2024-01-04 00:00:00-05:00,59.87914276123047,TAP
2024-01-05 00:00:00-05:00,60.07447052001953,TAP
2024-01-08 00:00:00-05:00,60.84603500366211,TAP
2024-01-09 00:00:00-05:00,61.33436584472656,TAP
2024-01-10 00:00:00-05:00,62.07663345336914,TAP
2024-01-11 00:00:00-05:00,62.2133674621582,TAP
2024-01-12 00:00:00-05:00,61.72503662109375,TAP
2024-01-16 00:00:00-05:00,61.705501556396484,TAP
2024-01-17 00:00:00-05:00,61.783634185791016,TAP
2024-01-18 00:00:00-05:00,61.36366653442383,TAP
2024-01-19 00:00:00-05:00,61.0316047668457,TAP
2024-01-22 00:00:00-05:00,61.2660026550293,TAP
2024-01-23 00:00:00-05:00,61.0901985168457,TAP
2024-01-24 00:00:00-05:00,59.68381118774414,TAP
2024-01-25 00:00:00-05:00,61.41250228881836,TAP
2024-01-26 00:00:00-05:00,61.27577209472656,TAP
2024-01-29 00:00:00-05:00,61.91059494018555,TAP
2024-01-30 00:00:00-05:00,61.402732849121094,TAP
2024-01-31 00:00:00-05:00,60.347938537597656,TAP
2024-02-01 00:00:00-05:00,61.63713073730469,TAP
2024-02-02 00:00:00-05:00,60.621402740478516,TAP
2024-02-05 00:00:00-05:00,59.8498420715332,TAP
2024-02-06 00:00:00-05:00,59.8596076965332,TAP
2024-02-07 00:00:00-05:00,58.33601379394531,TAP
2024-02-08 00:00:00-05:00,58.85364532470703,TAP
2024-02-09 00:00:00-05:00,58.824344635009766,TAP
2024-02-12 00:00:00-05:00,60.66047286987305,TAP
2024-02-13 00:00:00-05:00,59.8596076965332,TAP
2024-02-14 00:00:00-05:00,60.00611114501953,TAP
2024-02-15 00:00:00-05:00,60.621402740478516,TAP
2024-02-16 00:00:00-05:00,60.69953918457031,TAP
2024-02-20 00:00:00-05:00,61.2562370300293,TAP
2024-02-21 00:00:00-05:00,61.01206970214844,TAP
2024-02-22 00:00:00-05:00,61.197635650634766,TAP
2024-02-23 00:00:00-05:00,61.0316047668457,TAP
2024-02-26 00:00:00-05:00,61.27577209472656,TAP
2024-02-27 00:00:00-05:00,61.2952995300293,TAP
2024-02-28 00:00:00-05:00,61.42226791381836,TAP
2024-02-29 00:00:00-05:00,61.39276123046875,TAP
2024-03-01 00:00:00-05:00,61.1075325012207,TAP
2024-03-04 00:00:00-05:00,61.31407928466797,TAP
2024-03-05 00:00:00-05:00,61.97304916381836,TAP
2024-03-06 00:00:00-05:00,61.73699951171875,TAP
2024-03-07 00:00:00-05:00,62.966426849365234,TAP
2024-03-08 00:00:00-05:00,63.49754333496094,TAP
2024-03-11 00:00:00-04:00,64.86466217041016,TAP
2024-03-12 00:00:00-04:00,64.49092102050781,TAP
2024-03-13 00:00:00-04:00,65.12039184570312,TAP
2024-03-14 00:00:00-04:00,64.84500122070312,TAP
2024-03-15 00:00:00-04:00,66.35964965820312,TAP
2024-03-18 00:00:00-04:00,66.33998107910156,TAP
2024-03-19 00:00:00-04:00,66.88093566894531,TAP
2024-03-20 00:00:00-04:00,65.74002075195312,TAP
2024-03-21 00:00:00-04:00,65.96623229980469,TAP
2024-03-22 00:00:00-04:00,66.05476379394531,TAP
2024-03-25 00:00:00-04:00,66.55635833740234,TAP
2024-03-26 00:00:00-04:00,65.79903411865234,TAP
2024-03-27 00:00:00-04:00,66.2317886352539,TAP
2024-03-28 00:00:00-04:00,66.14327239990234,TAP
2024-04-01 00:00:00-04:00,66.22196197509766,TAP
2024-04-02 00:00:00-04:00,67.06780242919922,TAP
2024-04-03 00:00:00-04:00,67.01862335205078,TAP
2024-04-04 00:00:00-04:00,66.27113342285156,TAP
2024-04-05 00:00:00-04:00,66.24162292480469,TAP
2024-04-08 00:00:00-04:00,65.5334701538086,TAP
2024-04-09 00:00:00-04:00,66.22196197509766,TAP
2024-04-10 00:00:00-04:00,66.34981536865234,TAP
2024-04-11 00:00:00-04:00,66.69405364990234,TAP
2024-04-12 00:00:00-04:00,65.24824523925781,TAP
2024-04-15 00:00:00-04:00,63.70408630371094,TAP
2024-04-16 00:00:00-04:00,62.218936920166016,TAP
2024-04-17 00:00:00-04:00,62.49433135986328,TAP
2024-04-18 00:00:00-04:00,62.8287353515625,TAP
2024-04-19 00:00:00-04:00,63.17298126220703,TAP
2024-04-22 00:00:00-04:00,63.45819854736328,TAP
2024-04-23 00:00:00-04:00,63.12379837036133,TAP
2024-04-24 00:00:00-04:00,62.65169906616211,TAP
2024-04-25 00:00:00-04:00,61.78617858886719,TAP
2024-04-26 00:00:00-04:00,61.51078796386719,TAP
2024-04-29 00:00:00-04:00,62.51400375366211,TAP
2024-04-30 00:00:00-04:00,56.31767654418945,TAP
2024-05-01 00:00:00-04:00,56.14064025878906,TAP
2024-05-02 00:00:00-04:00,56.848793029785156,TAP
2024-05-03 00:00:00-04:00,56.89796829223633,TAP
2024-05-06 00:00:00-04:00,56.3275146484375,TAP
2024-05-07 00:00:00-04:00,57.311058044433594,TAP
2024-05-08 00:00:00-04:00,57.252044677734375,TAP
2024-05-09 00:00:00-04:00,57.84217071533203,TAP
2024-05-10 00:00:00-04:00,58.07822036743164,TAP
2024-05-13 00:00:00-04:00,57.792991638183594,TAP
2024-05-14 00:00:00-04:00,57.183197021484375,TAP
2024-05-15 00:00:00-04:00,55.983272552490234,TAP
2024-05-16 00:00:00-04:00,56.504554748535156,TAP
2024-05-17 00:00:00-04:00,55.540679931640625,TAP
2024-05-20 00:00:00-04:00,54.301414489746094,TAP
2024-05-21 00:00:00-04:00,54.252235412597656,TAP
2024-05-22 00:00:00-04:00,53.58342742919922,TAP
2024-05-23 00:00:00-04:00,52.8359375,TAP
2024-05-24 00:00:00-04:00,52.61955642700195,TAP
2024-05-28 00:00:00-04:00,52.088443756103516,TAP
2024-05-29 00:00:00-04:00,52.147457122802734,TAP
2024-05-30 00:00:00-04:00,52.34416580200195,TAP
2024-05-31 00:00:00-04:00,53.90800094604492,TAP
2024-06-03 00:00:00-04:00,52.57038116455078,TAP
2024-06-04 00:00:00-04:00,52.078609466552734,TAP
2024-06-05 00:00:00-04:00,51.63601303100586,TAP
2024-06-06 00:00:00-04:00,51.990089416503906,TAP
2024-06-07 00:00:00-04:00,51.51402282714844,TAP
2024-06-10 00:00:00-04:00,51.4743537902832,TAP
2024-06-11 00:00:00-04:00,50.54206085205078,TAP
2024-06-12 00:00:00-04:00,50.56189727783203,TAP
2024-06-13 00:00:00-04:00,49.887474060058594,TAP
2024-06-14 00:00:00-04:00,49.12378692626953,TAP
2024-06-17 00:00:00-04:00,49.78829574584961,TAP
2024-06-18 00:00:00-04:00,49.85771942138672,TAP
2024-06-20 00:00:00-04:00,50.21476745605469,TAP
2024-06-21 00:00:00-04:00,50.532142639160156,TAP
2024-06-24 00:00:00-04:00,50.97845458984375,TAP
2024-06-25 00:00:00-04:00,50.65115737915039,TAP
2024-06-26 00:00:00-04:00,50.25443649291992,TAP
2024-06-27 00:00:00-04:00,50.21476745605469,TAP
2024-06-28 00:00:00-04:00,50.41312789916992,TAP
2024-07-01 00:00:00-04:00,50.18501281738281,TAP
2024-07-02 00:00:00-04:00,50.14534378051758,TAP
2024-07-03 00:00:00-04:00,50.21476745605469,TAP
2024-07-05 00:00:00-04:00,49.570098876953125,TAP
2024-07-08 00:00:00-04:00,49.74862289428711,TAP
2024-07-09 00:00:00-04:00,49.530426025390625,TAP
2024-07-10 00:00:00-04:00,50.01640701293945,TAP
2024-07-11 00:00:00-04:00,50.75033950805664,TAP
2024-07-12 00:00:00-04:00,50.819766998291016,TAP
2024-07-15 00:00:00-04:00,50.9189453125,TAP
2024-07-16 00:00:00-04:00,52.14877700805664,TAP
2024-07-17 00:00:00-04:00,53.53729248046875,TAP
2024-07-18 00:00:00-04:00,52.63475799560547,TAP
2024-07-19 00:00:00-04:00,51.970252990722656,TAP
2024-07-22 00:00:00-04:00,52.079349517822266,TAP
2024-07-23 00:00:00-04:00,52.456233978271484,TAP
2024-07-24 00:00:00-04:00,52.93229675292969,TAP
2024-07-25 00:00:00-04:00,53.567047119140625,TAP
2024-07-26 00:00:00-04:00,53.88442611694336,TAP
2024-07-29 00:00:00-04:00,52.68434524536133,TAP
2024-07-30 00:00:00-04:00,52.82319641113281,TAP
2024-07-31 00:00:00-04:00,52.416561126708984,TAP
2024-08-01 00:00:00-04:00,52.34713363647461,TAP
2024-08-02 00:00:00-04:00,52.456233978271484,TAP
2024-08-05 00:00:00-04:00,50.71066665649414,TAP
2024-08-06 00:00:00-04:00,53.457950592041016,TAP
2024-08-07 00:00:00-04:00,51.67271041870117,TAP
2024-08-08 00:00:00-04:00,52.42647933959961,TAP
2024-08-09 00:00:00-04:00,52.545494079589844,TAP
2024-08-12 00:00:00-04:00,51.58345031738281,TAP
2024-08-13 00:00:00-04:00,52.555416107177734,TAP
2024-08-14 00:00:00-04:00,52.00000762939453,TAP
2024-08-15 00:00:00-04:00,53.13065719604492,TAP
2024-08-16 00:00:00-04:00,53.19016647338867,TAP
2024-08-19 00:00:00-04:00,53.5968017578125,TAP
2024-08-20 00:00:00-04:00,53.289344787597656,TAP
2024-08-21 00:00:00-04:00,52.8331184387207,TAP
2024-08-22 00:00:00-04:00,53.09098434448242,TAP
2024-08-23 00:00:00-04:00,53.388526916503906,TAP
2024-08-26 00:00:00-04:00,53.438114166259766,TAP
2024-08-27 00:00:00-04:00,53.11082077026367,TAP
2024-08-28 00:00:00-04:00,53.02155685424805,TAP
2024-08-29 00:00:00-04:00,53.21000289916992,TAP
2024-08-30 00:00:00-04:00,53.970001220703125,TAP
2024-09-03 00:00:00-04:00,56.900001525878906,TAP
2024-09-04 00:00:00-04:00,55.75,TAP
